"X","group","names","scores","logfoldchanges","pvals","pvals_adj","cluster","avg_log2FC","p_val_adj","gene"
0,0,"STRG.7087",30.916203,0.6189614,7.23503267531712e-210,4.70525182158767e-206,0,0.6189614,4.70525182158767e-206,"STRG.7087"
1,0,"STRG.6380",27.204996,0.46385467,5.668435444734e-163,1.84321325132907e-159,0,0.46385467,1.84321325132907e-159,"STRG.6380"
2,0,"arahy.Tifrunner.gnm2.ann2.Ah17g299000",26.612211,0.41818038,4.90283404183281e-156,1.39497885575248e-152,0,0.41818038,1.39497885575248e-152,"arahy.Tifrunner.gnm2.ann2.Ah17g299000"
3,0,"arahy.Tifrunner.gnm2.ann2.Ah02g197100",26.10108,0.4753057,3.54429610507065e-150,9.49120799336685e-147,0,0.4753057,9.49120799336685e-147,"arahy.Tifrunner.gnm2.ann2.Ah02g197100"
4,0,"arahy.Tifrunner.gnm2.ann2.Ah17g260500",25.445715,0.41009235,7.87430087826333e-143,1.88668249043189e-139,0,0.41009235,1.88668249043189e-139,"arahy.Tifrunner.gnm2.ann2.Ah17g260500"
5,0,"arahy.Tifrunner.gnm2.ann2.Ah12g145900",25.32799,0.67392546,1.57098974814761e-141,3.57588686473359e-138,0,0.67392546,3.57588686473359e-138,"arahy.Tifrunner.gnm2.ann2.Ah12g145900"
6,0,"arahy.Tifrunner.gnm2.ann2.Ah0g033200",24.201702,0.4025733,2.13478385647538e-129,3.8873560112874e-126,0,0.4025733,3.8873560112874e-126,"arahy.Tifrunner.gnm2.ann2.Ah0g033200"
7,0,"arahy.Tifrunner.gnm2.ann2.Ah16g226800",21.296844,0.4902758,1.21432758569039e-100,1.57945854317055e-97,0,0.4902758,1.57945854317055e-97,"arahy.Tifrunner.gnm2.ann2.Ah16g226800"
8,0,"arahy.Tifrunner.gnm2.ann2.Ah02g197000",20.84758,0.5322203,1.60331496874462e-96,1.97268407127378e-93,0,0.5322203,1.97268407127378e-93,"arahy.Tifrunner.gnm2.ann2.Ah02g197000"
9,0,"arahy.Tifrunner.gnm2.ann2.Ah19g300100",20.34045,0.34757328,5.64093781604327e-92,6.41995132843885e-89,0,0.34757328,6.41995132843885e-89,"arahy.Tifrunner.gnm2.ann2.Ah19g300100"
10,0,"arahy.Tifrunner.gnm2.ann2.Ah0g033100",20.034021,0.44710213,2.78250325700749e-89,3.08952873834169e-86,0,0.44710213,3.08952873834169e-86,"arahy.Tifrunner.gnm2.ann2.Ah0g033100"
11,0,"arahy.Tifrunner.gnm2.ann2.Ah0g045300",17.679367,0.50173426,6.04717078035873e-70,5.00529822918274e-67,0,0.50173426,5.00529822918274e-67,"arahy.Tifrunner.gnm2.ann2.Ah0g045300"
12,0,"arahy.Tifrunner.gnm2.ann2.Ah17g300600",17.47057,0.40804094,2.40084945200589e-68,1.95171911523421e-65,0,0.40804094,1.95171911523421e-65,"arahy.Tifrunner.gnm2.ann2.Ah17g300600"
13,0,"arahy.Tifrunner.gnm2.ann2.Ah12g106400",17.268202,0.4568502,8.16460064303072e-67,6.40836689091949e-64,0,0.4568502,6.40836689091949e-64,"arahy.Tifrunner.gnm2.ann2.Ah12g106400"
14,0,"arahy.Tifrunner.gnm2.ann2.Ah04g152300",16.58948,0.6340812,8.30358618427643e-62,5.8155762685077e-59,0,0.6340812,5.8155762685077e-59,"arahy.Tifrunner.gnm2.ann2.Ah04g152300"
15,0,"arahy.Tifrunner.gnm2.ann2.Ah01g246600",16.210955,0.4064716,4.21966325983392e-59,2.86710373493551e-56,0,0.4064716,2.86710373493551e-56,"arahy.Tifrunner.gnm2.ann2.Ah01g246600"
16,0,"arahy.Tifrunner.gnm2.ann2.Ah11g258300",16.109915,0.41841102,2.17322789346032e-58,1.45491215620423e-55,0,0.41841102,1.45491215620423e-55,"arahy.Tifrunner.gnm2.ann2.Ah11g258300"
17,0,"arahy.Tifrunner.gnm2.ann2.Ah17g259000",15.847956,0.4176767,1.45228958478218e-56,9.31183536022875e-54,0,0.4176767,9.31183536022875e-54,"arahy.Tifrunner.gnm2.ann2.Ah17g259000"
18,0,"arahy.Tifrunner.gnm2.ann2.Ah10g200900",15.82455,0.3779014,2.10699943595912e-56,1.33220892114727e-53,0,0.3779014,1.33220892114727e-53,"arahy.Tifrunner.gnm2.ann2.Ah10g200900"
19,0,"arahy.Tifrunner.gnm2.ann2.Ah17g302200",15.708131,0.31544325,1.33043892690157e-55,8.29683585044757e-53,0,0.31544325,8.29683585044757e-53,"arahy.Tifrunner.gnm2.ann2.Ah17g302200"
20,0,"arahy.Tifrunner.gnm2.ann2.Ah17g262200",15.295767,0.73612833,8.15939779561022e-53,4.82400552269298e-50,0,0.73612833,4.82400552269298e-50,"arahy.Tifrunner.gnm2.ann2.Ah17g262200"
21,0,"arahy.Tifrunner.gnm2.ann2.Ah17g302000",15.168331,0.4590549,5.73156499777972e-52,3.34517647383236e-49,0,0.4590549,3.34517647383236e-49,"arahy.Tifrunner.gnm2.ann2.Ah17g302000"
22,0,"arahy.Tifrunner.gnm2.ann2.Ah01g244400",14.97979,0.3748151,9.95308970262691e-51,5.45908982677575e-48,0,0.3748151,5.45908982677575e-48,"arahy.Tifrunner.gnm2.ann2.Ah01g244400"
23,0,"STRG.1034",14.085631,0.3720818,4.65482583234701e-45,2.43570449645707e-42,0,0.3720818,2.43570449645707e-42,"STRG.1034"
24,0,"arahy.Tifrunner.gnm2.ann2.Ah10g200200",14.011723,0.3641187,1.32160120716165e-44,6.8368833357758e-42,0,0.3641187,6.8368833357758e-42,"arahy.Tifrunner.gnm2.ann2.Ah10g200200"
25,0,"arahy.Tifrunner.gnm2.ann2.Ah07g188100",13.958387,0.25804254,2.79689430109806e-44,1.43062714790099e-41,0,0.25804254,1.43062714790099e-41,"arahy.Tifrunner.gnm2.ann2.Ah07g188100"
26,0,"STRG.6379",13.683926,0.53088427,1.26665915198546e-42,6.2677599168463e-40,0,0.53088427,6.2677599168463e-40,"STRG.6379"
27,0,"arahy.Tifrunner.gnm2.ann2.Ah07g188600",13.335517,0.32585645,1.43854880311118e-40,6.68249956253401e-38,0,0.32585645,6.68249956253401e-38,"arahy.Tifrunner.gnm2.ann2.Ah07g188600"
28,0,"arahy.Tifrunner.gnm2.ann2.Ah18g353800",13.332389,0.2994307,1.50015474363325e-40,6.89828732819799e-38,0,0.2994307,6.89828732819799e-38,"arahy.Tifrunner.gnm2.ann2.Ah18g353800"
29,0,"arahy.Tifrunner.gnm2.ann2.Ah10g199200",13.030028,0.32371727,8.25773320730203e-39,3.61466390893478e-36,0,0.32371727,3.61466390893478e-36,"arahy.Tifrunner.gnm2.ann2.Ah10g199200"
30,0,"STRG.4258",12.944219,0.37464198,2.53327520921525e-38,1.09833162499348e-35,0,0.37464198,1.09833162499348e-35,"STRG.4258"
31,0,"STRG.6383",12.920477,0.4120142,3.44994990053313e-38,1.48165584218745e-35,0,0.4120142,1.48165584218745e-35,"STRG.6383"
32,0,"arahy.Tifrunner.gnm2.ann2.Ah17g300100",12.528678,0.39650863,5.20226741459185e-36,2.05937410245113e-33,0,0.39650863,2.05937410245113e-33,"arahy.Tifrunner.gnm2.ann2.Ah17g300100"
33,0,"arahy.Tifrunner.gnm2.ann2.Ah20g520900",12.32561,0.3288429,6.59426630561914e-35,2.54404558726276e-32,0,0.3288429,2.54404558726276e-32,"arahy.Tifrunner.gnm2.ann2.Ah20g520900"
34,0,"arahy.Tifrunner.gnm2.ann2.Ah01g239800",11.929604,0.2820496,8.29671842130323e-33,3.07073015781633e-30,0,0.2820496,3.07073015781633e-30,"arahy.Tifrunner.gnm2.ann2.Ah01g239800"
35,0,"arahy.Tifrunner.gnm2.ann2.Ah10g201100",11.529781,0.36524707,9.338073442063e-31,3.27004965674212e-28,0,0.36524707,3.27004965674212e-28,"arahy.Tifrunner.gnm2.ann2.Ah10g201100"
36,0,"arahy.Tifrunner.gnm2.ann2.Ah10g201700",11.489832,0.32038212,1.48400930837202e-30,5.11803331472182e-28,0,0.32038212,5.11803331472182e-28,"arahy.Tifrunner.gnm2.ann2.Ah10g201700"
37,0,"arahy.Tifrunner.gnm2.ann2.Ah17g301300",11.355064,0.35797122,6.9988538270887e-30,2.36011719721767e-27,0,0.35797122,2.36011719721767e-27,"arahy.Tifrunner.gnm2.ann2.Ah17g301300"
38,0,"arahy.Tifrunner.gnm2.ann2.Ah13g400400",11.053059,0.35346115,2.11870066173924e-28,6.74487614860259e-26,0,0.35346115,6.74487614860259e-26,"arahy.Tifrunner.gnm2.ann2.Ah13g400400"
39,0,"STRG.4813",10.727219,0.5868144,7.5844845709564e-27,2.33294645681229e-24,0,0.5868144,2.33294645681229e-24,"STRG.4813"
40,0,"STRG.6974",10.495224,0.45342195,9.08616965381269e-26,2.7213078113169e-23,0,0.45342195,2.7213078113169e-23,"STRG.6974"
41,0,"arahy.Tifrunner.gnm2.ann2.Ah10g190500",10.427896,0.31485906,1.84939199528266e-25,5.50272687537569e-23,0,0.31485906,5.50272687537569e-23,"arahy.Tifrunner.gnm2.ann2.Ah10g190500"
42,0,"arahy.Tifrunner.gnm2.ann2.Ah16g368900",10.11178,0.38180852,4.8986184510765e-24,1.40254532306168e-21,0,0.38180852,1.40254532306168e-21,"arahy.Tifrunner.gnm2.ann2.Ah16g368900"
43,0,"arahy.Tifrunner.gnm2.ann2.Ah19g563700",10.075392,0.3430728,7.09772563535976e-24,2.00693702996346e-21,0,0.3430728,2.00693702996346e-21,"arahy.Tifrunner.gnm2.ann2.Ah19g563700"
44,0,"STRG.1171",9.899266,0.7723246,4.19338479735721e-23,1.12958372494017e-20,0,0.7723246,1.12958372494017e-20,"STRG.1171"
45,0,"arahy.Tifrunner.gnm2.ann2.Ah11g360400",9.73418,0.39959744,2.15548080442769e-22,5.60720617947236e-20,0,0.39959744,5.60720617947236e-20,"arahy.Tifrunner.gnm2.ann2.Ah11g360400"
46,0,"arahy.Tifrunner.gnm2.ann2.Ah15g235200",9.7302065,0.39861873,2.2413685909889e-22,5.79750362137379e-20,0,0.39861873,5.79750362137379e-20,"arahy.Tifrunner.gnm2.ann2.Ah15g235200"
47,0,"arahy.Tifrunner.gnm2.ann2.Ah20g317100",9.447985,0.4887139,3.45415560855139e-21,8.73594332909407e-19,0,0.4887139,8.73594332909407e-19,"arahy.Tifrunner.gnm2.ann2.Ah20g317100"
48,0,"arahy.Tifrunner.gnm2.ann2.Ah07g188300",9.296743,0.31923413,1.44813724151359e-20,3.60245900451719e-18,0,0.31923413,3.60245900451719e-18,"arahy.Tifrunner.gnm2.ann2.Ah07g188300"
49,0,"STRG.345",9.206757,0.7725453,3.36128966602168e-20,8.27131625707952e-18,0,0.7725453,8.27131625707952e-18,"STRG.345"
50,0,"arahy.Tifrunner.gnm2.ann2.Ah11g257800",8.909775,0.38114467,5.11363397383715e-19,1.22522670013138e-16,0,0.38114467,1.22522670013138e-16,"arahy.Tifrunner.gnm2.ann2.Ah11g257800"
51,0,"STRG.2437",8.760051,0.25838354,1.95162884229325e-18,4.48716926346251e-16,0,0.25838354,4.48716926346251e-16,"STRG.2437"
52,0,"arahy.Tifrunner.gnm2.ann2.Ah01g240300",8.725924,0.4821271,2.64016467539589e-18,5.97964461108073e-16,0,0.4821271,5.97964461108073e-16,"arahy.Tifrunner.gnm2.ann2.Ah01g240300"
53,0,"arahy.Tifrunner.gnm2.ann2.Ah10g204900",8.061109,0.844936,7.56058257037696e-16,1.59346278210111e-13,0,0.844936,1.59346278210111e-13,"arahy.Tifrunner.gnm2.ann2.Ah10g204900"
54,0,"STRG.6388",7.997218,0.42329964,1.27261789574031e-15,2.66979986569962e-13,0,0.42329964,2.66979986569962e-13,"STRG.6388"
55,0,"arahy.Tifrunner.gnm2.ann2.Ah01g247000",7.9827113,0.31117183,1.4315352687909e-15,2.98941337506592e-13,0,0.31117183,2.98941337506592e-13,"arahy.Tifrunner.gnm2.ann2.Ah01g247000"
56,0,"arahy.Tifrunner.gnm2.ann2.Ah01g245200",7.9776583,0.22903532,1.49135336555606e-15,3.10010824719516e-13,0,0.22903532,3.10010824719516e-13,"arahy.Tifrunner.gnm2.ann2.Ah01g245200"
57,0,"arahy.Tifrunner.gnm2.ann2.Ah01g241500",7.8902173,0.33646992,3.01661256659235e-15,6.1582184072444e-13,0,0.33646992,6.1582184072444e-13,"arahy.Tifrunner.gnm2.ann2.Ah01g241500"
58,0,"arahy.Tifrunner.gnm2.ann2.Ah20g236500",7.882028,0.28966793,3.22109938889665e-15,6.546309311613e-13,0,0.28966793,6.546309311613e-13,"arahy.Tifrunner.gnm2.ann2.Ah20g236500"
59,0,"STRG.6440",7.846437,0.78399444,4.28023265935914e-15,8.66014718154069e-13,0,0.78399444,8.66014718154069e-13,"STRG.6440"
60,0,"arahy.Tifrunner.gnm2.ann2.Ah17g301000",7.8043833,0.41708773,5.97932889441644e-15,1.19387266925182e-12,0,0.41708773,1.19387266925182e-12,"arahy.Tifrunner.gnm2.ann2.Ah17g301000"
61,0,"arahy.Tifrunner.gnm2.ann2.Ah10g202100",7.5331893,0.3176535,4.95157601721985e-14,9.27635994271261e-12,0,0.3176535,9.27635994271261e-12,"arahy.Tifrunner.gnm2.ann2.Ah10g202100"
62,0,"arahy.Tifrunner.gnm2.ann2.Ah19g563500",7.516177,0.4598578,5.64010193286464e-14,1.0480000015989e-11,0,0.4598578,1.0480000015989e-11,"arahy.Tifrunner.gnm2.ann2.Ah19g563500"
63,0,"arahy.Tifrunner.gnm2.ann2.Ah01g240700",7.4496074,0.28802124,9.36184012862616e-14,1.69796179289075e-11,0,0.28802124,1.69796179289075e-11,"arahy.Tifrunner.gnm2.ann2.Ah01g240700"
64,0,"arahy.Tifrunner.gnm2.ann2.Ah16g227000",7.3776603,0.29817235,1.61095641770336e-13,2.87596784155011e-11,0,0.29817235,2.87596784155011e-11,"arahy.Tifrunner.gnm2.ann2.Ah16g227000"
65,0,"arahy.Tifrunner.gnm2.ann2.Ah17g299400",6.8809195,0.24627312,5.94674816123456e-12,9.70321732229542e-10,0,0.24627312,9.70321732229542e-10,"arahy.Tifrunner.gnm2.ann2.Ah17g299400"
66,0,"arahy.Tifrunner.gnm2.ann2.Ah12g289100",6.8149314,1.1016581,9.43086855384718e-12,1.52786782934284e-09,0,1.1016581,1.52786782934284e-09,"arahy.Tifrunner.gnm2.ann2.Ah12g289100"
67,0,"arahy.Tifrunner.gnm2.ann2.Ah17g409000",6.808513,0.83920854,9.86125718327571e-12,1.59192862415406e-09,0,0.83920854,1.59192862415406e-09,"arahy.Tifrunner.gnm2.ann2.Ah17g409000"
68,0,"arahy.Tifrunner.gnm2.ann2.Ah11g257500",6.788779,0.3647094,1.13086500909691e-11,1.81913422876776e-09,0,0.3647094,1.81913422876776e-09,"arahy.Tifrunner.gnm2.ann2.Ah11g257500"
69,0,"arahy.Tifrunner.gnm2.ann2.Ah04g152500",6.690283,0.25550342,2.22739516871587e-11,3.48453394022753e-09,0,0.25550342,3.48453394022753e-09,"arahy.Tifrunner.gnm2.ann2.Ah04g152500"
70,0,"STRG.5429",6.503909,0.720341,7.82592824725548e-11,1.17969389909953e-08,0,0.720341,1.17969389909953e-08,"STRG.5429"
71,0,"arahy.Tifrunner.gnm2.ann2.Ah17g299500",6.2135315,0.27570128,5.18067906753345e-10,7.51099470924818e-08,0,0.27570128,7.51099470924818e-08,"arahy.Tifrunner.gnm2.ann2.Ah17g299500"
72,0,"arahy.Tifrunner.gnm2.ann2.Ah01g244900",6.1491065,0.37552366,7.79207223182564e-10,1.11549149774098e-07,0,0.37552366,1.11549149774098e-07,"arahy.Tifrunner.gnm2.ann2.Ah01g244900"
73,0,"arahy.Tifrunner.gnm2.ann2.Ah19g489100",6.0670266,0.7458814,1.302999389808e-09,1.83079457474135e-07,0,0.7458814,1.83079457474135e-07,"arahy.Tifrunner.gnm2.ann2.Ah19g489100"
74,0,"arahy.Tifrunner.gnm2.ann2.Ah17g302400",6.025606,0.31643856,1.68476915113408e-09,2.3312289007972e-07,0,0.31643856,2.3312289007972e-07,"arahy.Tifrunner.gnm2.ann2.Ah17g302400"
75,0,"STRG.6963",5.9200315,0.5348324,3.21880192137053e-09,4.36109341275215e-07,0,0.5348324,4.36109341275215e-07,"STRG.6963"
76,0,"arahy.Tifrunner.gnm2.ann2.Ah17g260200",5.745722,0.3028736,9.15297256940051e-09,1.16391040013796e-06,0,0.3028736,1.16391040013796e-06,"arahy.Tifrunner.gnm2.ann2.Ah17g260200"
77,0,"STRG.5121",5.536482,0.8518875,3.08608157796704e-08,3.79704804744248e-06,0,0.8518875,3.79704804744248e-06,"STRG.5121"
78,0,"STRG.3892",5.362644,0.5585325,8.20123752709122e-08,9.69748408268314e-06,0,0.5585325,9.69748408268314e-06,"STRG.3892"
79,0,"arahy.Tifrunner.gnm2.ann2.Ah19g563800",5.327461,0.39383265,9.95951780014994e-08,1.16854919673718e-05,0,0.39383265,1.16854919673718e-05,"arahy.Tifrunner.gnm2.ann2.Ah19g563800"
80,0,"STRG.373",5.309925,0.9430335,1.09670223102222e-07,1.27688676125462e-05,0,0.9430335,1.27688676125462e-05,"STRG.373"
81,0,"STRG.3394",5.3015213,0.3020978,1.14841745362427e-07,1.33368765711203e-05,0,0.3020978,1.33368765711203e-05,"STRG.3394"
82,0,"arahy.Tifrunner.gnm2.ann2.Ah04g426200",5.222354,0.81567526,1.76662834271649e-07,2.0196402056408e-05,0,0.81567526,2.0196402056408e-05,"arahy.Tifrunner.gnm2.ann2.Ah04g426200"
83,0,"STRG.358",5.194583,0.93027097,2.05179300721025e-07,2.3293223157167e-05,0,0.93027097,2.3293223157167e-05,"STRG.358"
84,0,"arahy.Tifrunner.gnm2.ann2.Ah11g258100",5.067886,0.36454841,4.02258302833668e-07,4.3600968995714e-05,0,0.36454841,4.3600968995714e-05,"arahy.Tifrunner.gnm2.ann2.Ah11g258100"
85,0,"arahy.Tifrunner.gnm2.ann2.Ah0g018000",5.0534687,0.5450104,4.33857402608497e-07,4.69143097300457e-05,0,0.5450104,4.69143097300457e-05,"arahy.Tifrunner.gnm2.ann2.Ah0g018000"
86,0,"arahy.Tifrunner.gnm2.ann2.Ah16g303900",5.001699,0.23200937,5.68273307531935e-07,6.00233736707281e-05,0,0.23200937,6.00233736707281e-05,"arahy.Tifrunner.gnm2.ann2.Ah16g303900"
87,0,"STRG.1658",4.9928064,0.6133603,5.95081185815584e-07,6.27094349608071e-05,0,0.6133603,6.27094349608071e-05,"STRG.1658"
88,0,"arahy.Tifrunner.gnm2.ann2.Ah0g022700",4.865624,0.93415904,1.14096312553414e-06,0.000115940190461644,0,0.93415904,0.000115940190461644,"arahy.Tifrunner.gnm2.ann2.Ah0g022700"
89,0,"arahy.Tifrunner.gnm2.ann2.Ah08g126400",4.849514,0.55023986,1.23764206691158e-06,0.000124927754887101,0,0.55023986,0.000124927754887101,"arahy.Tifrunner.gnm2.ann2.Ah08g126400"
90,0,"arahy.Tifrunner.gnm2.ann2.Ah07g188000",4.82006,0.26508814,1.43515317466498e-06,0.000144224973782447,0,0.26508814,0.000144224973782447,"arahy.Tifrunner.gnm2.ann2.Ah07g188000"
91,0,"STRG.857",4.7813168,0.56046194,1.74150760576154e-06,0.000173101293110674,0,0.56046194,0.000173101293110674,"STRG.857"
92,0,"STRG.6975",4.741987,0.23449,2.11631986414641e-06,0.000207636520464227,0,0.23449,0.000207636520464227,"STRG.6975"
93,0,"arahy.Tifrunner.gnm2.ann2.Ah16g119900",4.623506,0.94160545,3.77307351064679e-06,0.000359967040639026,0,0.94160545,0.000359967040639026,"arahy.Tifrunner.gnm2.ann2.Ah16g119900"
94,0,"arahy.Tifrunner.gnm2.ann2.Ah15g092900",4.526904,0.40716112,5.98540795765484e-06,0.000553820552569673,0,0.40716112,0.000553820552569673,"arahy.Tifrunner.gnm2.ann2.Ah15g092900"
95,0,"STRG.1172",4.487931,0.8984405,7.19183490318579e-06,0.000660082847041592,0,0.8984405,0.000660082847041592,"STRG.1172"
96,0,"STRG.5244",4.487185,0.55905265,7.21703667771904e-06,0.000660671863359156,0,0.55905265,0.000660671863359156,"STRG.5244"
97,0,"arahy.Tifrunner.gnm2.ann2.Ah0g018100",4.4591923,0.19644842,8.2269045765169e-06,0.000746058971994732,0,0.19644842,0.000746058971994732,"arahy.Tifrunner.gnm2.ann2.Ah0g018100"
98,0,"arahy.Tifrunner.gnm2.ann2.Ah04g056900",4.2924876,1.1943803,1.76682405955677e-05,0.00152914255679206,0,1.1943803,0.00152914255679206,"arahy.Tifrunner.gnm2.ann2.Ah04g056900"
99,0,"arahy.Tifrunner.gnm2.ann2.Ah10g190400",4.258374,0.4711666,2.05918946087637e-05,0.00175877187649035,0,0.4711666,0.00175877187649035,"arahy.Tifrunner.gnm2.ann2.Ah10g190400"
100,0,"arahy.Tifrunner.gnm2.ann2.Ah12g362900",4.1499853,0.7017365,3.32496458223549e-05,0.00273223262891134,0,0.7017365,0.00273223262891134,"arahy.Tifrunner.gnm2.ann2.Ah12g362900"
101,0,"STRG.6994",4.118648,0.9576338,3.81101613452658e-05,0.00310362609138082,0,0.9576338,0.00310362609138082,"STRG.6994"
102,0,"arahy.Tifrunner.gnm2.ann2.Ah20g158000",4.034287,0.52194595,5.47683054858446e-05,0.00431361996355984,0,0.52194595,0.00431361996355984,"arahy.Tifrunner.gnm2.ann2.Ah20g158000"
103,0,"STRG.36",3.9907892,0.54178417,6.58537854473764e-05,0.00512466278411344,0,0.54178417,0.00512466278411344,"STRG.36"
104,0,"arahy.Tifrunner.gnm2.ann2.Ah17g261000",3.9256387,0.28100672,8.6499950592362e-05,0.00652746349889094,0,0.28100672,0.00652746349889094,"arahy.Tifrunner.gnm2.ann2.Ah17g261000"
105,0,"STRG.1847",3.8624334,0.1832868,0.000112263188612319,0.00831003154209303,0,0.1832868,0.00831003154209303,"STRG.1847"
106,0,"STRG.4273",3.802255,0.7220075,0.000143385102541312,0.0102956836089758,0,0.7220075,0.0102956836089758,"STRG.4273"
107,0,"arahy.Tifrunner.gnm2.ann2.Ah10g010600",3.7728944,1.0584731,0.000161364641994446,0.0114601621874496,0,1.0584731,0.0114601621874496,"arahy.Tifrunner.gnm2.ann2.Ah10g010600"
108,0,"arahy.Tifrunner.gnm2.ann2.Ah17g262700",3.7244825,0.3295468,0.000195716328518396,0.0137922447979434,0,0.3295468,0.0137922447979434,"arahy.Tifrunner.gnm2.ann2.Ah17g262700"
109,0,"arahy.Tifrunner.gnm2.ann2.Ah0g057700",3.709734,0.66183496,0.000207477206640306,0.014531065161682,0,0.66183496,0.014531065161682,"arahy.Tifrunner.gnm2.ann2.Ah0g057700"
110,0,"arahy.Tifrunner.gnm2.ann2.Ah14g401100",3.6836307,0.6698115,0.000229935344241681,0.0159081711417299,0,0.6698115,0.0159081711417299,"arahy.Tifrunner.gnm2.ann2.Ah14g401100"
111,0,"arahy.Tifrunner.gnm2.ann2.Ah02g344400",3.6809487,0.5687553,0.000232367767206441,0.0160520640884765,0,0.5687553,0.0160520640884765,"arahy.Tifrunner.gnm2.ann2.Ah02g344400"
112,0,"STRG.6382",3.633965,0.6485407,0.00027909863672867,0.0189072713369583,0,0.6485407,0.0189072713369583,"STRG.6382"
113,0,"arahy.Tifrunner.gnm2.ann2.Ah14g496300",3.6278446,0.6431499,0.000285797307809846,0.0193322981288788,0,0.6431499,0.0193322981288788,"arahy.Tifrunner.gnm2.ann2.Ah14g496300"
114,0,"STRG.5655",3.5857613,0.5602333,0.000336096139698803,0.0222067353608829,0,0.5602333,0.0222067353608829,"STRG.5655"
115,0,"arahy.Tifrunner.gnm2.ann2.Ah13g054700",3.5844965,0.90943384,0.000337729036413887,0.0222822850053707,0,0.90943384,0.0222822850053707,"arahy.Tifrunner.gnm2.ann2.Ah13g054700"
116,0,"arahy.Tifrunner.gnm2.ann2.Ah01g242700",3.5821705,0.25586313,0.000340751224088971,0.0223526767164361,0,0.25586313,0.0223526767164361,"arahy.Tifrunner.gnm2.ann2.Ah01g242700"
117,0,"arahy.Tifrunner.gnm2.ann2.Ah09g449700",3.55508,0.7189617,0.000377864060821833,0.0244692510737598,0,0.7189617,0.0244692510737598,"arahy.Tifrunner.gnm2.ann2.Ah09g449700"
118,0,"arahy.Tifrunner.gnm2.ann2.Ah16g149500",3.5500295,1.2387186,0.000385187955038906,0.0249080915698738,0,1.2387186,0.0249080915698738,"arahy.Tifrunner.gnm2.ann2.Ah16g149500"
119,0,"arahy.Tifrunner.gnm2.ann2.Ah17g301600",3.4961731,0.4546316,0.000471982381344312,0.0298423971226645,0,0.4546316,0.0298423971226645,"arahy.Tifrunner.gnm2.ann2.Ah17g301600"
120,0,"STRG.368",3.4765308,0.8589522,0.000507945948227298,0.0319388554517949,0,0.8589522,0.0319388554517949,"STRG.368"
121,0,"arahy.Tifrunner.gnm2.ann2.Ah17g302300",3.457148,0.32989472,0.000545924729245029,0.0340125984937299,0,0.32989472,0.0340125984937299,"arahy.Tifrunner.gnm2.ann2.Ah17g302300"
122,0,"arahy.Tifrunner.gnm2.ann2.Ah08g216200",3.4563243,0.9412255,0.000547596151089178,0.0340556928718357,0,0.9412255,0.0340556928718357,"arahy.Tifrunner.gnm2.ann2.Ah08g216200"
123,0,"arahy.Tifrunner.gnm2.ann2.Ah18g105700",3.4204335,0.34521425,0.000625214369471749,0.0386715474943368,0,0.34521425,0.0386715474943368,"arahy.Tifrunner.gnm2.ann2.Ah18g105700"
124,0,"arahy.Tifrunner.gnm2.ann2.Ah09g320700",3.4056132,0.48475498,0.000660156312554295,0.0406121026658402,0,0.48475498,0.0406121026658402,"arahy.Tifrunner.gnm2.ann2.Ah09g320700"
125,0,"arahy.Tifrunner.gnm2.ann2.Ah11g403300",3.3877797,0.83207846,0.000704608217091945,0.0428831343247242,0,0.83207846,0.0428831343247242,"arahy.Tifrunner.gnm2.ann2.Ah11g403300"
126,0,"arahy.Tifrunner.gnm2.ann2.Ah14g053000",3.365724,1.5614301,0.000763430326013403,0.0460323207436214,0,1.5614301,0.0460323207436214,"arahy.Tifrunner.gnm2.ann2.Ah14g053000"
127,0,"arahy.Tifrunner.gnm2.ann2.Ah17g298800",3.3649225,0.27399924,0.000765651279436767,0.0460565950709647,0,0.27399924,0.0460565950709647,"arahy.Tifrunner.gnm2.ann2.Ah17g298800"
44890,0,"arahy.Tifrunner.gnm2.ann2.Ah06g058800",-3.3428109,-1.559328,0.000829343697814685,0.0495472998678684,0,-1.559328,0.0495472998678684,"arahy.Tifrunner.gnm2.ann2.Ah06g058800"
44891,0,"arahy.Tifrunner.gnm2.ann2.Ah06g017100",-3.3441184,-0.30158314,0.000825445058511187,0.0493791863911475,0,-0.30158314,0.0493791863911475,"arahy.Tifrunner.gnm2.ann2.Ah06g017100"
44892,0,"arahy.Tifrunner.gnm2.ann2.Ah17g064900",-3.3499346,-0.5110919,0.000808306642997524,0.0484175679155517,0,-0.5110919,0.0484175679155517,"arahy.Tifrunner.gnm2.ann2.Ah17g064900"
44893,0,"arahy.Tifrunner.gnm2.ann2.Ah03g161500",-3.3557954,-1.8978837,0.00079137079198932,0.0474655651311223,0,-1.8978837,0.0474655651311223,"arahy.Tifrunner.gnm2.ann2.Ah03g161500"
44894,0,"STRG.5651",-3.3574834,-0.25876287,0.000786554600922091,0.0472389335783341,0,-0.25876287,0.0472389335783341,"STRG.5651"
44895,0,"arahy.Tifrunner.gnm2.ann2.Ah11g048300",-3.3648489,-1.567854,0.000765856305876467,0.0460565950709647,0,-1.567854,0.0460565950709647,"arahy.Tifrunner.gnm2.ann2.Ah11g048300"
44896,0,"arahy.Tifrunner.gnm2.ann2.Ah10g226300",-3.370958,-0.58111006,0.000749072345144474,0.0452264846689085,0,-0.58111006,0.0452264846689085,"arahy.Tifrunner.gnm2.ann2.Ah10g226300"
